"SEASON_YEAR","TEAM_NAME","GAME_DATE","MATCHUP","OFF_RATING","DEF_RATING","OREB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE"
"2019-20","Toronto Raptors","2019-10-28T00:00:00","TOR vs. ORL",92.7,85.2,0.222,0.182,0.443,0.508,112.9
"2019-20","Houston Rockets","2019-10-28T00:00:00","HOU vs. OKC",98.1,117,0.167,0.113,0.458,0.488,108
"2019-20","Philadelphia 76ers","2019-10-28T00:00:00","PHI @ ATL",114.5,118.2,0.296,0.182,0.552,0.591,116.9
"2019-20","New Orleans Pelicans","2019-10-28T00:00:00","NOP vs. GSW",96.5,128.6,0.286,0.14,0.463,0.474,117.4
"2019-20","Utah Jazz","2019-10-28T00:00:00","UTA @ PHX",82.1,69.6,0.259,0.268,0.405,0.502,111.6
"2019-20","Orlando Magic","2019-10-28T00:00:00","ORL @ TOR",85.2,92.7,0.182,0.148,0.383,0.436,112.9
"2019-20","Portland Trail Blazers","2019-10-28T00:00:00","POR @ SAS",96.2,86.5,0.258,0.113,0.471,0.483,107.6
"2019-20","Dallas Mavericks","2019-10-27T00:00:00","DAL vs. POR",129.1,109.3,0.32,0.109,0.602,0.644,110.6
"2019-20","Minnesota Timberwolves","2019-10-27T00:00:00","MIN vs. MIA",105.8,107.5,0.355,0.154,0.459,0.491,110.9
"2019-20","Los Angeles Lakers","2019-10-27T00:00:00","LAL vs. CHA",118.9,117,0.333,0.151,0.573,0.606,107.4
"2019-20","Portland Trail Blazers","2019-10-27T00:00:00","POR @ DAL",109.3,129.1,0.091,0.111,0.568,0.61,110.6
"2019-20","Oklahoma City Thunder","2019-10-27T00:00:00","OKC vs. GSW",132.1,69.8,0.35,0.189,0.678,0.709,108
"2019-20","Golden State Warriors","2019-10-27T00:00:00","GSW @ OKC",69.8,132.1,0.226,0.226,0.313,0.397,108
"2019-20","Memphis Grizzlies","2019-10-27T00:00:00","MEM vs. BKN",109.3,103.6,0.179,0.074,0.468,0.541,110.3
"2019-20","Charlotte Hornets","2019-10-27T00:00:00","CHA @ LAL",117,118.9,0.25,0.151,0.523,0.614,107.4
"2019-20","Brooklyn Nets","2019-10-27T00:00:00","BKN @ MEM",103.6,109.3,0.303,0.127,0.462,0.501,110.3
"2019-20","Miami Heat","2019-10-27T00:00:00","MIA @ MIN",107.5,105.8,0.304,0.226,0.583,0.608,110.9
"2019-20","Boston Celtics","2019-10-26T00:00:00","BOS @ NYK",90.2,102,0.265,0.118,0.388,0.431,105.3
"2019-20","Atlanta Hawks","2019-10-26T00:00:00","ATL vs. ORL",104,102,0.182,0.12,0.557,0.563,100.2
"2019-20","Houston Rockets","2019-10-26T00:00:00","HOU vs. NOP",110.9,113,0.32,0.164,0.521,0.579,113.7
"2019-20","Sacramento Kings","2019-10-26T00:00:00","SAC @ UTA",89.1,140.4,0.143,0.261,0.514,0.545,97.7
"2019-20","LA Clippers","2019-10-26T00:00:00","LAC @ PHX",112.2,112.2,0.258,0.082,0.44,0.528,101.6
"2019-20","New Orleans Pelicans","2019-10-26T00:00:00","NOP @ HOU",113,110.9,0.292,0.222,0.6,0.623,113.7
"2019-20","Orlando Magic","2019-10-26T00:00:00","ORL @ ATL",102,104,0.313,0.102,0.42,0.463,100.2
"2019-20","Utah Jazz","2019-10-26T00:00:00","UTA vs. SAC",140.4,89.1,0.316,0.128,0.75,0.732,97.7
"2019-20","Philadelphia 76ers","2019-10-26T00:00:00","PHI @ DET",94.7,101.8,0.333,0.228,0.5,0.518,118.4
"2019-20","San Antonio Spurs","2019-10-26T00:00:00","SAS vs. WAS",115.4,117.6,0.5,0.096,0.437,0.457,109.7
"2019-20","Indiana Pacers","2019-10-26T00:00:00","IND @ CLE",94.1,127.5,0.125,0.157,0.5,0.526,103.9
"2019-20","Miami Heat","2019-10-26T00:00:00","MIA @ MIL",96.4,127.3,0.214,0.164,0.5,0.508,112.2
"2019-20","Detroit Pistons","2019-10-26T00:00:00","DET vs. PHI",101.8,94.7,0.15,0.214,0.568,0.616,118.4
"2019-20","Chicago Bulls","2019-10-26T00:00:00","CHI vs. TOR",78.4,94.1,0.286,0.157,0.36,0.377,103.3
"2019-20","Milwaukee Bucks","2019-10-26T00:00:00","MIL vs. MIA",127.3,96.4,0.083,0.109,0.698,0.699,112.2
"2019-20","New York Knicks","2019-10-26T00:00:00","NYK vs. BOS",102,90.2,0.536,0.28,0.419,0.501,105.3
"2019-20","Washington Wizards","2019-10-26T00:00:00","WAS @ SAS",117.6,115.4,0.25,0.157,0.598,0.611,109.7
"2019-20","Toronto Raptors","2019-10-26T00:00:00","TOR @ CHI",94.1,78.4,0.208,0.216,0.512,0.543,103.3
"2019-20","Cleveland Cavaliers","2019-10-26T00:00:00","CLE vs. IND",127.5,94.1,0.407,0.157,0.58,0.61,103.9
"2019-20","Phoenix Suns","2019-10-26T00:00:00","PHX vs. LAC",112.2,112.2,0.24,0.122,0.544,0.567,101.6
"2019-20","Portland Trail Blazers","2019-10-25T00:00:00","POR @ SAC",109.6,107.5,0.13,0.135,0.578,0.598,103.6
"2019-20","Sacramento Kings","2019-10-25T00:00:00","SAC vs. POR",107.5,109.6,0.24,0.151,0.556,0.582,103.6
"2019-20","Washington Wizards","2019-10-25T00:00:00","WAS @ OKC",98.1,88.5,0.214,0.094,0.49,0.502,107.1
"2019-20","New Orleans Pelicans","2019-10-25T00:00:00","NOP vs. DAL",125.5,138.5,0.333,0.137,0.58,0.608,104.8
"2019-20","Charlotte Hornets","2019-10-25T00:00:00","CHA vs. MIN",100,103.6,0.2,0.214,0.613,0.59,113.8
"2019-20","Dallas Mavericks","2019-10-25T00:00:00","DAL @ NOP",138.5,125.5,0.35,0.096,0.678,0.704,104.8
"2019-20","Oklahoma City Thunder","2019-10-25T00:00:00","OKC vs. WAS",88.5,98.1,0.083,0.135,0.461,0.496,107.1
"2019-20","Boston Celtics","2019-10-25T00:00:00","BOS vs. TOR",90.9,90.7,0.361,0.127,0.37,0.425,106.4
"2019-20","Toronto Raptors","2019-10-25T00:00:00","TOR @ BOS",90.7,90.9,0.13,0.241,0.551,0.576,106.4
"2019-20","New York Knicks","2019-10-25T00:00:00","NYK @ BKN",87.9,112.3,0.267,0.207,0.466,0.5,113.1
"2019-20","Minnesota Timberwolves","2019-10-25T00:00:00","MIN @ CHA",103.6,100,0.233,0.125,0.468,0.524,113.8
"2019-20","Utah Jazz","2019-10-25T00:00:00","UTA @ LAL",75.5,86,0.2,0.265,0.408,0.45,102.2
"2019-20","Los Angeles Lakers","2019-10-25T00:00:00","LAL vs. UTA",86,75.5,0.333,0.2,0.391,0.438,102.2
"2019-20","Phoenix Suns","2019-10-25T00:00:00","PHX @ DEN",91.8,79.6,0.25,0.204,0.451,0.505,101
"2019-20","Brooklyn Nets","2019-10-25T00:00:00","BKN vs. NYK",112.3,87.9,0.261,0.211,0.607,0.653,113.1
"2019-20","Chicago Bulls","2019-10-25T00:00:00","CHI @ MEM",85.5,109.1,0.212,0.145,0.42,0.443,111.4
"2019-20","Memphis Grizzlies","2019-10-25T00:00:00","MEM vs. CHI",109.1,85.5,0.25,0.164,0.556,0.597,111.4
"2019-20","Denver Nuggets","2019-10-25T00:00:00","DEN vs. PHX",79.6,91.8,0.267,0.204,0.384,0.419,101
"2019-20","LA Clippers","2019-10-24T00:00:00","LAC @ GSW",120.4,98.2,0.167,0.204,0.649,0.703,111.3
"2019-20","Golden State Warriors","2019-10-24T00:00:00","GSW vs. LAC",98.2,120.4,0.364,0.164,0.443,0.481,111.3
"2019-20","Detroit Pistons","2019-10-24T00:00:00","DET vs. ATL",131.3,122.4,0.238,0.104,0.63,0.648,99.2
"2019-20","Milwaukee Bucks","2019-10-24T00:00:00","MIL @ HOU",89.3,115.8,0.103,0.179,0.521,0.508,114.1
"2019-20","Atlanta Hawks","2019-10-24T00:00:00","ATL @ DET",122.4,131.3,0.261,0.102,0.589,0.618,99.2
"2019-20","Houston Rockets","2019-10-24T00:00:00","HOU vs. MIL",115.8,89.3,0.214,0.158,0.589,0.624,114.1
"2019-20","Detroit Pistons","2019-10-23T00:00:00","DET @ IND",103.8,103.8,0.25,0.212,0.573,0.595,103.6
"2019-20","Denver Nuggets","2019-10-23T00:00:00","DEN @ POR",103.8,96.2,0.32,0.25,0.538,0.591,104.9
"2019-20","Minnesota Timberwolves","2019-10-23T00:00:00","MIN @ BKN",121.4,101.8,0.24,0.089,0.59,0.62,109.6
"2019-20","Sacramento Kings","2019-10-23T00:00:00","SAC @ PHX",111.3,100,0.214,0.151,0.552,0.568,111.4
"2019-20","New York Knicks","2019-10-23T00:00:00","NYK @ SAS",92.7,109.3,0.115,0.145,0.5,0.52,110.1
"2019-20","Utah Jazz","2019-10-23T00:00:00","UTA vs. OKC",92.5,86.8,0.148,0.151,0.5,0.507,108.1
"2019-20","Indiana Pacers","2019-10-23T00:00:00","IND vs. DET",103.8,103.8,0.24,0.132,0.542,0.548,103.6
"2019-20","Boston Celtics","2019-10-23T00:00:00","BOS @ PHI",92.3,92.5,0.118,0.058,0.417,0.447,107.8
"2019-20","Memphis Grizzlies","2019-10-23T00:00:00","MEM @ MIA",103.4,93.1,0.304,0.224,0.544,0.586,116.8
"2019-20","Cleveland Cavaliers","2019-10-23T00:00:00","CLE @ ORL",78.8,107.8,0.214,0.173,0.419,0.445,101
"2019-20","Phoenix Suns","2019-10-23T00:00:00","PHX vs. SAC",100,111.3,0.267,0.093,0.431,0.487,111.4
"2019-20","San Antonio Spurs","2019-10-23T00:00:00","SAS vs. NYK",109.3,92.7,0.304,0.222,0.558,0.59,110.1
"2019-20","Charlotte Hornets","2019-10-23T00:00:00","CHA vs. CHI",121.2,105.8,0.318,0.192,0.63,0.654,105.6
"2019-20","Dallas Mavericks","2019-10-23T00:00:00","DAL vs. WAS",114.8,88.9,0.105,0.167,0.618,0.682,109.2
"2019-20","Oklahoma City Thunder","2019-10-23T00:00:00","OKC @ UTA",86.8,92.5,0.241,0.189,0.432,0.471,108.1
"2019-20","Chicago Bulls","2019-10-23T00:00:00","CHI @ CHA",105.8,121.2,0.4,0.096,0.42,0.455,105.6
"2019-20","Brooklyn Nets","2019-10-23T00:00:00","BKN vs. MIN",101.8,121.4,0.156,0.055,0.48,0.494,109.6
"2019-20","Washington Wizards","2019-10-23T00:00:00","WAS @ DAL",88.9,114.8,0.241,0.167,0.411,0.473,109.2
"2019-20","Orlando Magic","2019-10-23T00:00:00","ORL vs. CLE",107.8,78.8,0.174,0.137,0.57,0.586,101
"2019-20","Philadelphia 76ers","2019-10-23T00:00:00","PHI vs. BOS",92.5,92.3,0.286,0.151,0.4,0.489,107.8
"2019-20","Miami Heat","2019-10-23T00:00:00","MIA vs. MEM",93.1,103.4,0.259,0.207,0.429,0.522,116.8
"2019-20","Portland Trail Blazers","2019-10-23T00:00:00","POR vs. DEN",96.2,103.8,0.308,0.192,0.419,0.509,104.9
"2019-20","Toronto Raptors","2019-10-22T00:00:00","TOR vs. NOP",100,110.9,0.419,0.214,0.426,0.51,113
"2019-20","Los Angeles Lakers","2019-10-22T00:00:00","LAL @ LAC",105.9,124,0.13,0.118,0.526,0.575,102.2
"2019-20","New Orleans Pelicans","2019-10-22T00:00:00","NOP @ TOR",110.9,100,0.281,0.127,0.5,0.534,113
"2019-20","LA Clippers","2019-10-22T00:00:00","LAC vs. LAL",124,105.9,0.25,0.14,0.643,0.656,102.2
